Pubmed_ID,Title,Author,Source,Abstract
8504919,In vivo effects of oLH and LHRH-analog on sex reversal and plasma sex steroid profiles in the female Monopterus albus.,"Yeung WS, Chen H, Chan ST",Gen Comp Endocrinol. 1993 Apr;90(1):23-30. doi: 10.1006/gcen.1993.1056.,"The effects of ovine-luteinizing hormone (oLH) or a synthetic analog of luteinizing hormone-releasing hormone, Des-Gly10[S-Ala6]-LHRH ethylamide acetate salt (LHRH-A), on the female phase of the protogynous Monopterus albus were investigated, and the plasma levels of androstenedione (Ad), testosterone (T), 11-oxotestosterone (KT), 11 beta-hydroxytestosterone (OHT), 17 beta-estradiol (E2) and progesterone were determined. In the postspawning stage, oLH induced precocious sex reversal in the gonad from female to male and increased plasma levels of Ad, T, KT and OHT. However, such oLH effects in M. albus females were slight at the early prespawning stage, and no significant signs of precocious sex reversal were found either in gonadal structure or in plasma hormones as those in postspawning treatment. After LHRH-A treatment of M. albus females in both postspawning and early prespawning stages, the gonadal structure remained ""female type"" with no sign of proliferation of either Leydig cells or male germ cells. The plasma levels of E2 were greatly increased after the treatment."
8335223,Effects of LH and LHRH-analog on gonadal development and in vitro steroidogenesis in the protogynous Monopterus albus.,"Yeung WS, Chen H, Chan ST",Gen Comp Endocrinol. 1993 Mar;89(3):323-32. doi: 10.1006/gcen.1993.1040.,"The effects of ovine luteinizing hormone (oLH) and a synthetic analog of luteinizing hormone releasing hormone, des-Gly10 [D-Ala6]-LHRH ethylamide acetate salt (LHRH-A), on gonadal development and on in vitro steroidogenesis in the female phase of the protogynous sex-reversing Monopterus albus were investigated at different periods of the seasonal cycle. At the postspawning stage, oLH induced a precocious sex reversal with marked proliferation of interstitial Leydig cells and development of spermatogonial cysts in the gonads, and enhanced in vitro production of unsaturated androgens. However, such oLH effects were insignificant in females during the early prespawning stage: some spermatogonial cysts appeared, but no proliferation of Leydig cells took place. During both the postspawning and early prespawning stages, LHRH-A stimulated growth of the oocytes with increased yolk content. Gonadal steroid metabolism by females at early prespawning stage was not affected by LHRH-A within the brief experimental period. In the postspawning period, LHRH-A caused a change in the in vitro steroidogenic profile from a postspawning pattern to that of a typical prespawning female pattern with increased production of estrogens and two unknown metabolites, and decreased production of 5 alpha-androstan-3 beta-OH-17-one."
8335222,The in vitro metabolism of radioactive androstenedione and testosterone by the gonads of the protogynous Monopterus albus at different sexual phases: a time-course and seasonal study.,"Yeung WS, Chen H, Chan ST",Gen Comp Endocrinol. 1993 Mar;89(3):313-22. doi: 10.1006/gcen.1993.1039.,"The seasonal gonadal steroidogenesis of Monopterus albus in relation to natural sex reversal was studied by in vitro time-course incubations. In vitro steroid metabolisms varied with the developmental stages of the gonad. In the female stage, the major products were either 3 beta-hydroxy-5 alpha-androstan-17-one or unidentified metabolites, depending on the season. In the males, 11-oxotestosterone was the major product during the prespawning, reproductively active period, while in other periods of the seasonal cycle, 5 alpha-reduced metabolites were more abundant. In the intersexes, the steroidogenic pattern changed from a female to a male pattern, i.e., the production of 11-oxotestosterone increased and that of the unidentified metabolites decreased."
3978697,The ultrastructural and biosynthetic characteristics of steroidogenic cells in the gonad of Monopterus albus (Teleostei) during natural sex reversal.,"Yeung WS, Adal MN, Hui SW, Chan ST",Cell Tissue Res. 1985;239(2):383-94. doi: 10.1007/BF00218019.,"The ultrastructural and biosynthetic characteristics of the steroid cells in the gonad of Monopterus albus have been studied. Ultrastructural features related to steroidogenesis have been identified in the interstitial Leydig cells, Sertoli cells, granulosa cells and thecal cells, and are especially abundant in the Leydig cells during the mid-intersexual phase. Steroidogenic ultrastructures in the Sertoli cells develop only during the maturation of the spermatogenic cysts, whereas in the granulosa and thecal cells, these features become obvious only during the maturation of the large oocytes. EM evidence also suggests a nutritive function for the Sertoli cells and the granulosa cells. Results of in vitro steroidogenic studies, using either testosterone or progesterone as a precursor, show a predominant conversion to androstenedione and 5 alpha-reduced compounds, and suggest a change in biosynthesis from 5 alpha-reduced products to androstenedione during sex reversal. 11-Ketotestosterone (11KT) has been identified, but not 11 beta-hydroxytestosterone. Production of 11KT is high in the late intersexual and the male phases, but a lack of a marked variation in 11KT production between the early and the mid-intersexual phase suggests that this steroid is not a trigger for natural sex reversal in Monopterus."
4473397,"Effect of mammalian luteinizing hormone on the natural sex reversal of the rice-field eel, Monopterus albus (Zuiew).","Tang F, Chan ST, Lofts B",Gen Comp Endocrinol. 1974 Nov;24(3):242-8. doi: 10.1016/0016-6480(74)90178-6.,?
4473396,"Effect of steroid hormones on the process of natural sex reversal in the rice-field eel, Monopterus albus (Zuiew).","Tang F, Chan ST, Lofts B",Gen Comp Endocrinol. 1974 Nov;24(3):227-41. doi: 10.1016/0016-6480(74)90177-4.,?
5769952,The biosynthesis of steroids by the gonads of the ricefield eel Monopterus albus at various phases during natural sex reversal.,"Chan ST, Phillips JG",Gen Comp Endocrinol. 1969 Jun;12(3):619-36. doi: 10.1016/0016-6480(69)90183-x.,?
5775359,Seasonal cycle in gonadal lipid distribution and postnuptial occurrence of progesterone in Monopterus albus after sex reversal from ovary to testis.,"Chan ST, Phillips JG",J Endocrinol. 1969 Feb;43(2):li-lii.,?
14328063,"ACCUMULATION OF ESTRONE-16-C-14 AND DIETHYLSTILBESTROL-MONOETHYL-1-C-14 IN LARVAL GONADS OF THE MEDAKA, ORYZIAS LATIPES, AND DETERMINATION OF THE MINIMUM DOSAGE OF ESTROGEN FOR SEX REVERSAL.",HISHIDA TO,Gen Comp Endocrinol. 1965 Apr;5:137-44. doi: 10.1016/0016-6480(65)90109-7.,?
14008862,"Progenies of sex-reversal females mated with sex-reversal males in the medaka, Oryzias latipes.",YAMAMOTO T,J Exp Zool. 1961 Mar;146:163-79. doi: 10.1002/jez.1401460206.,?
13575738,Artificial induction of functional sex-reversal in genotypic females of the medaka (Oryzias latipes).,YAMAMOTO T,J Exp Zool. 1958 Mar;137(2):227-63. doi: 10.1002/jez.1401370203.,?
21020488,Sexual transformation of a genetically constituted female fish (Platypoecilus maculatus) into a functional male.,GORDON M,Anat Rec. 1946 Mar;94:348.,?
